track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Underneath Your Clothes,0.616,0.597,8.0,-5.328,1.0,0.0415,0.691,0.03046073657362849,0.104,0.362,165.508,4.0
Underneath It All,0.729,0.731,4.0,-4.823,1.0,0.0682,0.235,1.35e-06,0.391,0.838,138.204,4.0
In the End,0.556,0.864,3.0,-5.87,1.0,0.0584,0.00958,0.03046073657362849,0.209,0.4,105.143,4.0
The Scientist,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4.0
Till I Collapse,0.548,0.847,1.0,-3.237,1.0,0.186,0.0622,0.03046073657362849,0.0816,0.1,171.447,4.0
Can't Stop,0.618,0.938,9.0,-3.442,1.0,0.0456,0.0179,0.03046073657362849,0.167,0.875,91.455,4.0
Hot In Herre,0.956,0.745,11.0,-4.753,1.0,0.12,0.206,0.03046073657362849,0.0615,0.912,107.075,4.0
Sk8er Boi,0.487,0.9,5.930596285434995,-4.417,1.0,0.0482,6.79e-05,0.03046073657362849,0.358,0.484,149.937,4.0
Don't Know Why,0.745,0.219,5.0,-11.216,1.0,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,4.0
Foolish,0.665,0.695,5.930596285434995,-5.763,1.0,0.0532,0.347,0.03046073657362849,0.106,0.707,90.119,4.0
What's Luv? (feat. Ja-Rule & Ashanti),0.835,0.707,8.0,-5.074,1.0,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,4.0
By the Way,0.451,0.97,5.930596285434995,-4.938,1.0,0.107,0.0264,0.00355,0.102,0.198,122.444,4.0
Clocks,0.577,0.749,5.0,-7.215,1.0,0.0279,0.599,0.0115,0.183,0.255,130.97,4.0
Cleanin' Out My Closet,0.908,0.758,9.0,-4.753,1.0,0.174,0.0687,0.03046073657362849,0.0783,0.87,148.015,4.0
My Sacrifice,0.32,0.88,2.0,-6.035,1.0,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,4.0
She Hates Me,0.58,0.748,4.0,-5.433,1.0,0.0323,0.00935,0.03046073657362849,0.753,0.584,109.781,4.0
I Know What You Want (feat. Flipmode Squad),0.648,0.759,6.0,-4.315,1.0,0.306,0.0142,0.03046073657362849,0.648,0.518,85.996,4.0
In My Place,0.424,0.588,9.0,-5.455,1.0,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,4.0
U Got It Bad,0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4.0
Get the Party Started,0.802,0.903,11.0,-3.267,1.0,0.046,0.0011,0.03046073657362849,0.173,0.96,128.93,4.0
Work It,0.884,0.677,1.0,-5.603,1.0,0.283,0.0778,0.03046073657362849,0.0732,0.584,101.868,4.0
"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]",0.713,0.471,1.0,-7.392,1.0,0.483,0.421,0.03046073657362849,0.0308,0.779,199.764,4.0
Landslide,0.571,0.438,2.0,-7.007,1.0,0.0279,0.534,1.56e-05,0.187,0.444,145.948,4.0
The Ketchup Song (Aserej̩) - Spanglish Version,0.607,0.923,1.0,-6.777,1.0,0.0948,0.0193,1.1e-06,0.0924,0.868,184.819,4.0
Dirrty (feat. Redman),0.64,0.889,2.0,-3.073,1.0,0.322,0.107,0.03046073657362849,0.339,0.436,99.931,4.0
Oh Boy,0.758,0.768,6.0,-5.603,1.0,0.174,0.0237,0.03046073657362849,0.141,0.824,83.033,4.0
Just Like a Pill,0.689,0.774,9.0,-4.528,1.0,0.0278,8.72e-05,0.03046073657362849,0.0941,0.25,102.054,4.0
Hero (feat. Josey Scott),0.427,0.843,4.0,-4.54,1.0,0.0364,0.00216,0.03046073657362849,0.179,0.304,147.387,3.0
Somethin' Stupid,0.654,0.515,5.930596285434995,-12.185,1.0,0.0261,0.429,5.62e-06,0.174,0.677,106.191,4.0
Blurry,0.432,0.936,3.0,-4.537,1.0,0.0562,0.00691,0.03046073657362849,0.14,0.499,157.469,4.0
Still Fly,0.675,0.607,11.0,-3.538,1.0,0.162,0.0302,8.97e-06,0.339,0.56,177.928,4.0
Always On Time,0.832,0.699,5.0,-6.322,1.0,0.209,0.202,0.03046073657362849,0.131,0.853,96.652,4.0
Heaven,0.571,0.953,8.0,-5.601,1.0,0.0548,0.0011,0.000606,0.226,0.601,137.965,4.0
I Need a Girl (Pt. 1) [feat. Usher & Loon],0.66,0.707,6.0,-5.758,1.0,0.208,0.397,0.03046073657362849,0.211,0.761,89.279,4.0
The Tide Is High - Radio Mix,0.783,0.649,7.0,-4.127,1.0,0.0322,0.0209,0.00482,0.067,0.665,103.997,4.0
Soak Up The Sun,0.717,0.733,4.0,-4.985,1.0,0.0427,0.0398,0.03046073657362849,0.136,0.713,119.996,4.0
Stop Crying Your Heart Out,0.331,0.558,2.0,-5.506,1.0,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,4.0
U Don't Have to Call,0.793,0.568,1.0,-4.958,1.0,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,4.0
Hey Ma,0.771,0.673,8.0,-5.045,1.0,0.366,0.0293,2.97e-06,0.364,0.947,90.361,4.0
Hella Good,0.772,0.665,8.0,-3.947,1.0,0.0349,0.0136,0.012,0.0905,0.838,115.138,4.0
The Logical Song,0.522,0.934,6.0,-6.489,1.0,0.0369,0.00107,0.0652,0.418,0.46,143.997,4.0
Just a Friend 2002 - Radio Edit,0.538,0.677,5.930596285434995,-6.099,1.0,0.187,0.00541,0.03046073657362849,0.236,0.913,132.346,5.0
Gangsta Lovin',0.723,0.84,1.0,-3.523,1.0,0.0608,0.0619,0.03046073657362849,0.0945,0.827,94.332,4.0
Happy,0.727,0.515,2.0,-6.553,1.0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,4.0
Don't Let Me Get Me - Radio Edit,0.624,0.85,5.930596285434995,-4.754,1.0,0.0756,0.00234,0.03046073657362849,0.0621,0.615,98.525,4.0
Like I Love You,0.853,0.811,6.0,-4.927,1.0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,4.0
Overprotected - Radio Edit,0.682,0.894,5.930596285434995,-1.73,1.0,0.0727,0.0381,0.03046073657362849,0.416,0.845,95.992,4.0
No Such Thing,0.668,0.739,4.0,-4.919,1.0,0.0308,0.0383,0.03046073657362849,0.13,0.571,131.918,4.0
Nessaja,0.512,0.909,2.0,-7.045,1.0,0.0374,0.00117,0.0282,0.243,0.137,143.034,4.0
"My Neck, My Back (Lick It)",0.859,0.625,9.0,-4.234,1.0,0.13,0.0296,0.03046073657362849,0.0537,0.71,102.072,4.0
Gimme the Light,0.778,0.761,2.0,-5.529,1.0,0.0525,0.141,4.6e-05,0.0441,0.923,107.288,4.0
Hero,0.581,0.651,7.0,-5.617,1.0,0.0392,0.143,1.05e-05,0.107,0.146,151.959,4.0
World of Our Own,0.707,0.765,1.0,-4.636,1.0,0.0341,0.0163,0.03046073657362849,0.0627,0.923,97.005,4.0
More Than A Woman,0.655,0.649,1.0,-5.653,1.0,0.089,0.0793,0.000393,0.117,0.759,86.968,4.0
A New Day Has Come - Radio Remix,0.574,0.691,6.0,-5.103,1.0,0.035,0.0826,1.65e-05,0.149,0.195,91.969,4.0
Rollout (My Business),0.921,0.668,7.0,-8.73,1.0,0.235,0.0949,0.03046073657362849,0.592,0.892,131.059,4.0
All You Wanted,0.499,0.72,8.0,-9.101,1.0,0.0286,0.00466,0.00303,0.122,0.652,96.103,4.0
Oops (Oh My) [feat. Missy Elliott],0.66,0.536,10.0,-8.786,1.0,0.29,0.233,0.00669,0.111,0.775,159.963,4.0
Halfcrazy,0.412,0.77,11.0,-6.057,1.0,0.18,0.462,1.5e-06,0.0485,0.418,101.955,3.0
"I'm Not a Girl, Not Yet a Woman",0.534,0.543,3.0,-6.857,1.0,0.0245,0.579,0.03046073657362849,0.112,0.418,78.996,4.0
Tainted Love,0.637,0.95,8.0,-4.4,1.0,0.109,0.00104,7.35e-06,0.288,0.511,142.018,4.0
Handbags And Gladrags,0.328,0.726,3.0,-3.935,1.0,0.0312,0.0286,0.000643,0.167,0.21,134.639,4.0
Wasting My Time,0.449,0.776,2.0,-5.594,1.0,0.0322,0.00171,0.03046073657362849,0.0698,0.198,148.11,4.0
Hands Clean,0.513,0.82,7.0,-5.428,1.0,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,4.0
Baby,0.567,0.58,4.0,-5.757,1.0,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,4.0
Addictive,0.701,0.677,11.0,-6.591,1.0,0.147,0.0737,0.000162,0.187,0.367,99.271,4.0
Hey Baby,0.705,0.872,11.0,-3.557,1.0,0.126,0.0618,0.03046073657362849,0.227,0.75,93.628,4.0
Little By Little,0.405,0.632,2.0,-5.132,1.0,0.0273,0.0316,0.00251,0.112,0.141,145.936,4.0
Here Is Gone,0.338,0.685,1.0,-5.178,1.0,0.0322,0.00052,0.000512,0.109,0.221,102.192,4.0
Round Round,0.74,0.845,6.0,-3.802,1.0,0.0338,0.00287,6.23e-06,0.115,0.749,126.607,4.0
A Little Less Conversation - JXL Radio Edit Remix,0.597,0.97,4.0,-5.972,1.0,0.0502,0.000385,0.205,0.133,0.717,114.999,4.0
When You Look At Me - Radio Edit,0.955,0.839,3.0,-3.399,1.0,0.127,0.0934,0.000175,0.099,0.825,108.955,4.0
A Woman's Worth,0.652,0.41,4.0,-8.323,1.0,0.158,0.333,0.03046073657362849,0.064,0.495,75.09,4.0
Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,0.697,0.793,6.0,-4.699,1.0,0.323,0.0844,0.03046073657362849,0.0619,0.56,89.767,4.0
A Moment Like This,0.414,0.572,8.0,-3.918,1.0,0.0311,0.163,0.03046073657362849,0.115,0.16,145.184,4.0
Nothin',0.791,0.863,3.0,-6.118,1.0,0.151,0.317,1.13e-06,0.27,0.742,97.035,4.0
I Love You,0.489,0.757,11.0,-4.062,1.0,0.0926,0.00981,0.03046073657362849,0.234,0.567,168.004,4.0
Escape,0.777,0.852,11.0,-5.329,1.0,0.0295,0.0299,0.000498,0.145,0.877,125.994,4.0
I'm Gonna Be Alright (feat. Nas),0.718,0.69,10.0,-4.382,1.0,0.265,0.106,0.03046073657362849,0.271,0.774,93.401,4.0
Die Another Day,0.792,0.797,5.930596285434995,-5.166,1.0,0.0901,0.062,0.00325,0.0896,0.491,123.993,4.0
Move Bitch,0.777,0.751,1.0,-5.692,1.0,0.133,0.245,0.03046073657362849,0.1,0.191,177.894,4.0
The Whole World (feat. Killer Mike),0.814,0.852,2.0,-6.176,1.0,0.401,0.0958,1.32e-06,0.0288,0.717,184.682,3.0
Kiss Kiss,0.705,0.717,4.0,-4.944,1.0,0.125,0.00369,0.461,0.0701,0.554,97.036,4.0
Murder On The Dancefloor,0.73,0.849,1.0,-5.281,1.0,0.0299,0.00234,2.6e-05,0.312,0.887,117.31,4.0
Luv U Better,0.667,0.808,6.0,-3.878,1.0,0.238,0.239,0.03046073657362849,0.298,0.712,95.075,4.0
Just A Little,0.796,0.617,5.0,-6.198,1.0,0.0619,0.00824,0.03046073657362849,0.0495,0.72,103.858,4.0
If You're Not The One,0.687,0.537,10.0,-7.639,1.0,0.0305,0.561,0.03046073657362849,0.107,0.264,120.023,4.0
Love at First Sight,0.603,0.774,3.0,-6.066,1.0,0.0428,0.0288,0.051,0.0533,0.48,124.994,4.0
Caught in the Middle,0.519,0.874,5.0,-5.122,1.0,0.034,0.0524,0.03046073657362849,0.243,0.572,96.072,4.0
Girlfriend,0.748,0.809,5.930596285434995,-5.213,1.0,0.0904,0.0857,1.48e-05,0.0282,0.868,93.963,4.0
Caramel,0.801,0.66,5.0,-8.267,1.0,0.286,0.175,9.5e-06,0.0748,0.295,93.036,4.0
Rainy Dayz,0.476,0.663,6.0,-6.905,1.0,0.191,0.182,0.03046073657362849,0.321,0.525,74.884,4.0
Born to Try,0.542,0.589,8.0,-6.813,1.0,0.0284,0.246,0.03046073657362849,0.188,0.336,133.838,4.0
Days Go By,0.786,0.853,9.0,-8.274,1.0,0.0688,0.0499,0.0872,0.35,0.309,126.99,4.0
Gotta Get Thru This - D'N'D Radio Edit,0.837,0.765,7.0,-5.007,1.0,0.0631,0.0852,7.08e-05,0.1,0.912,133.57,4.0
In Da Club,0.902,0.72,6.0,-2.776,1.0,0.347,0.26,0.03046073657362849,0.0749,0.805,90.059,4.0
Seven Nation Army,0.743,0.446,4.0,-7.807,1.0,0.0683,0.0039,0.118,0.337,0.278,123.596,4.0
Bring Me To Life,0.331,0.943,4.0,-3.188,1.0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4.0
Crazy In Love (feat. Jay-Z),0.646,0.77,2.0,-6.596,1.0,0.226,0.00249,0.03046073657362849,0.0715,0.681,99.165,4.0
Get Busy,0.741,0.824,10.0,-4.143,1.0,0.0352,0.614,0.03046073657362849,0.158,0.725,100.216,4.0
Where Is The Love?,0.834,0.699,5.0,-3.222,1.0,0.178,0.111,0.03046073657362849,0.131,0.809,94.086,4.0
Clocks,0.577,0.749,5.0,-7.215,1.0,0.0279,0.599,0.0115,0.183,0.255,130.97,4.0
Faint,0.554,0.978,4.0,-3.554,1.0,0.131,0.111,0.03046073657362849,0.0731,0.594,135.095,4.0
Rock Your Body,0.892,0.714,4.0,-6.055,1.0,0.141,0.201,0.000234,0.0521,0.817,100.972,4.0
Like a Stone,0.614,0.568,7.0,-5.477,1.0,0.0276,0.00797,0.03046073657362849,0.0997,0.516,107.849,4.0
Sing For The Moment,0.668,0.824,5.0,-4.164,1.0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,4.0
All The Things She Said,0.603,0.834,5.0,-5.766,1.0,0.0417,0.0411,0.00609,0.105,0.376,89.957,4.0
Reptilia,0.489,0.649,9.0,-5.11,1.0,0.0336,0.000603,0.713,0.101,0.77,158.009,4.0
Behind Blue Eyes,0.595,0.489,7.0,-6.66,1.0,0.0271,0.497,0.03046073657362849,0.119,0.0902,120.315,4.0
I Miss You,0.423,0.714,11.0,-8.295,1.0,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,4.0
I Hate Everything About You,0.498,0.83,6.0,-5.157,1.0,0.0421,0.00461,0.03046073657362849,0.139,0.453,89.342,4.0
21 Questions,0.576,0.807,6.0,-3.908,1.0,0.317,0.353,0.000363,0.0512,0.908,90.012,4.0
Your Body Is a Wonderland,0.647,0.729,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,4.0
Cry Me a River,0.624,0.654,8.0,-6.582,1.0,0.183,0.577,0.03046073657362849,0.104,0.564,73.898,4.0
Headstrong,0.492,0.896,4.0,-5.819,1.0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,4.0
Since U Been Gone,0.662,0.741,5.930596285434995,-5.406,1.0,0.0334,0.00165,0.0303,0.114,0.404,131.0,4.0
Sway,0.713,0.639,2.0,-5.529,1.0,0.0313,0.753,0.03046073657362849,0.0878,0.737,125.959,4.0
X Gon' Give It To Ya,0.761,0.899,10.0,-3.09,1.0,0.183,0.0135,0.03046073657362849,0.0719,0.673,95.027,4.0
I'm with You,0.457,0.406,9.0,-7.462,1.0,0.0291,0.08,0.03046073657362849,0.117,0.208,151.95,3.0
Someday,0.455,0.858,11.0,-5.659,1.0,0.0391,0.000616,0.000247,0.226,0.597,163.118,4.0
I Know What You Want (feat. Flipmode Squad),0.648,0.759,6.0,-4.315,1.0,0.306,0.0142,0.03046073657362849,0.648,0.518,85.996,4.0
I Believe in a Thing Called Love,0.442,0.846,4.0,-5.214,1.0,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,4.0
When I'm Gone,0.53,0.768,7.0,-5.611,1.0,0.0284,0.00385,0.03046073657362849,0.103,0.374,148.095,4.0
The Way You Move (feat. Sleepy Brown),0.871,0.597,5.0,-4.932,1.0,0.0464,0.126,0.000113,0.0638,0.635,125.999,4.0
Work It,0.884,0.677,1.0,-5.603,1.0,0.283,0.0778,0.03046073657362849,0.0732,0.584,101.868,4.0
Rock Wit U (Awww Baby),0.71,0.797,4.0,-3.006,1.0,0.0582,0.408,0.03046073657362849,0.16,0.849,94.998,4.0
Lifestyles of the Rich & Famous,0.62,0.93,1.0,-3.685,1.0,0.0374,0.00043,0.03046073657362849,0.0686,0.609,106.22,4.0
P.I.M.P.,0.7,0.758,10.0,-3.012,1.0,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,4.0
Baby Boy (feat. Sean Paul),0.655,0.488,1.0,-9.17,1.0,0.22,0.0825,1.16e-06,0.221,0.791,91.025,4.0
Drift Away,0.583,0.66,11.0,-5.078,1.0,0.0377,0.181,0.03046073657362849,0.0979,0.861,151.956,4.0
Right Thurr,0.866,0.749,2.0,-3.977,1.0,0.253,0.15,0.03046073657362849,0.0614,0.891,92.074,4.0
Picture (feat. Sheryl Crow),0.692,0.496,7.0,-7.332,1.0,0.0241,0.172,6.42e-06,0.107,0.376,97.945,4.0
Frontin' (feat. Jay-Z) - Club Mix,0.894,0.404,9.0,-5.913,1.0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,4.0
Into You (feat. Tamia),0.546,0.538,7.0,-7.886,1.0,0.0523,0.233,0.03046073657362849,0.118,0.58,182.12,4.0
Fighter,0.435,0.92,4.0,-1.357,1.0,0.201,0.235,0.000353,0.552,0.45,188.899,4.0
Satisfaction - Isak Original Extended,0.793,0.698,11.0,-3.626,1.0,0.104,0.163,0.145,0.0745,0.339,130.017,4.0
Beautiful,0.893,0.74,11.0,-4.936,1.0,0.132,0.299,0.03046073657362849,0.0881,0.963,101.025,4.0
Like Glue,0.757,0.78,1.0,-5.038,1.0,0.319,0.0811,0.03046073657362849,0.113,0.589,97.917,4.0
No Letting Go,0.496,0.819,5.0,-5.656,1.0,0.0444,0.0479,0.000215,0.177,0.317,100.215,4.0
Mesmerize,0.764,0.648,1.0,-6.639,1.0,0.206,0.0563,0.03046073657362849,0.414,0.391,90.1,4.0
The Seed (2.0),0.758,0.957,7.0,-2.281,1.0,0.0357,0.039,0.03046073657362849,0.133,0.966,111.121,4.0
The Game of Love (feat. Michelle Branch) - Main / Radio Mix,0.59,0.929,2.0,-3.236,1.0,0.0478,0.0714,0.000153,0.0598,0.674,119.818,4.0
So Gone,0.618,0.552,8.0,-6.863,1.0,0.0981,0.176,0.03046073657362849,0.252,0.586,81.975,4.0
"Never Leave You (Uh Oooh, Uh Oooh)",0.811,0.657,6.0,-6.197,1.0,0.362,0.0391,0.712,0.0798,0.777,199.958,4.0
Mundian To Bach Ke,0.777,0.852,11.0,-6.625,1.0,0.0362,0.303,0.657,0.136,0.907,98.073,4.0
Big Yellow Taxi,0.678,0.866,1.0,-4.341,1.0,0.048,0.00295,0.03046073657362849,0.16,0.842,88.041,4.0
Can't Let You Go (feat. Mike Shorey & Lil' Mo),0.646,0.6,9.0,-6.569,1.0,0.458,0.231,0.03046073657362849,0.0794,0.811,192.082,4.0
Make Luv,0.883,0.887,1.0,-4.92,1.0,0.116,0.0111,0.63,0.0367,0.648,124.814,4.0
It's My Life,0.606,0.75,8.0,-4.535,1.0,0.0306,0.00264,0.000788,0.321,0.771,126.316,4.0
Move Your Feet,0.755,0.895,9.0,-2.619,1.0,0.0883,0.0507,0.0737,0.222,0.844,118.871,4.0
Say Yes,0.747,0.398,5.0,-12.932,1.0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,1.0
Can't Hold Us Down (feat. Lil' Kim),0.859,0.658,8.0,-4.481,1.0,0.192,0.0326,0.00181,0.0651,0.538,98.989,4.0
Miss You,0.678,0.338,10.0,-9.899,1.0,0.0319,0.655,0.03046073657362849,0.215,0.502,109.888,4.0
Rise & Fall (feat. Sting),0.405,0.589,6.0,-7.51,1.0,0.0586,0.252,0.03046073657362849,0.661,0.808,83.373,4.0
In Those Jeans,0.691,0.541,1.0,-5.873,1.0,0.0776,0.508,0.03046073657362849,0.0753,0.319,127.683,4.0
Sorry Seems To Be The Hardest Word,0.564,0.6,7.0,-6.814,1.0,0.0305,0.183,2.19e-06,0.38,0.442,78.955,4.0
Scandalous - U.S. Radio Edit,0.734,0.668,5.930596285434995,-3.935,1.0,0.0349,0.0526,0.03046073657362849,0.0925,0.651,99.971,4.0
Magic Stick,0.849,0.499,2.0,-7.872,1.0,0.271,0.117,4.97e-05,0.268,0.504,92.982,4.0
Pretty Green Eyes - Radio Edit,0.553,0.775,1.0,-10.284,1.0,0.043,0.212,0.03046073657362849,0.0728,0.51,139.993,4.0
Stand Up,0.751,0.84,6.0,-4.855,1.0,0.349,0.367,0.03046073657362849,0.0916,0.801,99.057,4.0
Sunrise,0.788,0.728,5.0,-5.123,1.0,0.0295,0.00325,0.23,0.0979,0.936,105.983,4.0
Holidae In,0.81,0.791,7.0,-5.909,1.0,0.181,0.0893,0.03046073657362849,0.0838,0.948,153.067,4.0
Calling All Angels,0.454,0.839,3.0,-5.368,1.0,0.0441,0.0746,0.03046073657362849,0.279,0.529,166.166,4.0
Mandy,0.447,0.636,5.0,-5.08,1.0,0.0278,0.254,9.25e-05,0.11,0.376,105.678,4.0
Gossip Folks (feat. Ludacris),0.707,0.538,5.930596285434995,-5.264,1.0,0.505,0.362,0.03046073657362849,0.317,0.439,121.732,4.0
Damn! (feat. Lil' Jon) - Club Mix,0.772,0.724,6.0,-5.799,1.0,0.307,0.0149,0.03046073657362849,0.355,0.518,84.038,4.0
Put That Woman First,0.649,0.536,5.0,-8.804,1.0,0.132,0.492,0.03046073657362849,0.184,0.513,78.935,4.0
Miss Independent,0.655,0.623,11.0,-6.302,1.0,0.116,0.0861,0.000346,0.0652,0.615,175.973,4.0
Come Undone,0.375,0.57,11.0,-5.364,1.0,0.0283,0.0385,4.37e-06,0.354,0.255,167.734,4.0
Excuse Me Miss,0.714,0.862,6.0,-5.531,1.0,0.286,0.0305,0.03046073657362849,0.0884,0.887,92.849,4.0
Wanksta,0.806,0.867,1.0,-3.538,1.0,0.157,0.02,0.03046073657362849,0.131,0.904,81.033,4.0
Danger! High Voltage - Soulchild Radio Mix,0.66,0.698,11.0,-4.722,1.0,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,4.0
Sound Of The Underground,0.568,0.867,11.0,-5.861,1.0,0.0365,0.00344,4.67e-05,0.328,0.88,163.944,4.0
All I Have,0.707,0.655,1.0,-5.704,1.0,0.103,0.264,0.03046073657362849,0.126,0.415,83.087,4.0
Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,0.527,0.808,1.0,-4.749,1.0,0.295,0.176,0.03046073657362849,0.169,0.907,87.025,4.0
"Bump, Bump, Bump (feat. P. Diddy)",0.834,0.685,1.0,-5.862,1.0,0.225,0.0998,0.03046073657362849,0.0514,0.877,95.507,4.0
Lost Without You,0.581,0.747,7.0,-6.682,1.0,0.0283,0.0365,1.69e-06,0.193,0.514,146.301,4.0
Leave Right Now,0.641,0.445,6.0,-8.674,1.0,0.0368,0.145,0.03046073657362849,0.108,0.383,81.931,4.0
U Make Me Wanna,0.599,0.714,7.0,-6.824,1.0,0.0328,0.324,0.03046073657362849,0.129,0.859,158.021,4.0
Why Don't You & I (feat. Chad Kroeger),0.495,0.894,10.0,-4.89,1.0,0.102,0.136,0.03046073657362849,0.106,0.777,168.062,4.0
If You're Not The One,0.687,0.537,10.0,-7.639,1.0,0.0305,0.561,0.03046073657362849,0.107,0.264,120.023,4.0
White Flag,0.512,0.525,5.0,-6.823,1.0,0.0401,0.327,3.3e-06,0.081,0.294,169.951,4.0
Jump,0.658,0.826,8.0,-6.031,1.0,0.0346,0.00189,0.00275,0.0492,0.795,134.465,4.0
Rain On Me,0.606,0.699,8.0,-3.103,1.0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,4.0
My Love Is Like...Wo,0.835,0.678,4.0,-6.458,1.0,0.124,0.227,6.44e-06,0.287,0.708,132.868,4.0
The Jump Off (feat. Mr. Cheeks) - Remix,0.853,0.752,1.0,-8.831,1.0,0.339,0.178,4.65e-06,0.0553,0.935,104.946,4.0
Stole,0.649,0.718,7.0,-4.984,1.0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,4.0
Get Low,0.78,0.604,1.0,-8.019,1.0,0.0396,0.022,0.03046073657362849,0.194,0.12,101.043,4.0
Don't Wanna Try,0.655,0.433,5.0,-7.577,1.0,0.0348,0.444,0.03046073657362849,0.221,0.199,130.127,4.0
Angel,0.638,0.54,5.930596285434995,-6.849,1.0,0.0473,0.506,0.03046073657362849,0.157,0.352,143.772,4.0
Sweet Dreams My LA Ex - Radio Edit,0.852,0.865,2.0,-3.586,1.0,0.139,0.0788,0.00136,0.0919,0.909,130.022,4.0
Year 3000,0.593,0.855,11.0,-6.679,1.0,0.0365,0.000214,0.03046073657362849,0.11,0.832,107.025,4.0
Hole In The Head,0.795,0.934,6.0,-4.617,1.0,0.0323,0.0336,0.03046073657362849,0.158,0.96,124.998,4.0
Shut Up,0.81,0.714,2.0,-3.966,1.0,0.243,0.0637,0.03046073657362849,0.237,0.561,112.968,4.0
Be Faithful,0.649,0.713,7.0,-6.488,1.0,0.295,0.000787,0.03046073657362849,0.318,0.629,101.129,4.0
Yeah! (feat. Lil Jon & Ludacris),0.894,0.791,2.0,-4.699,1.0,0.112,0.0183,0.03046073657362849,0.0388,0.583,105.018,4.0
This Love,0.712,0.862,5.0,-4.612,1.0,0.0378,0.0525,0.03046073657362849,0.093,0.809,95.051,4.0
Toxic,0.774,0.838,5.0,-3.914,1.0,0.114,0.0249,0.025,0.242,0.924,143.04,4.0
Hey Ya!,0.727,0.974,4.0,-2.261,1.0,0.0664,0.103,0.000532,0.174,0.965,79.526,4.0
The Reason,0.472,0.671,4.0,-4.649,1.0,0.029,0.0129,0.03046073657362849,0.159,0.0681,82.952,4.0
Mr. Brightside,0.352,0.911,1.0,-5.23,1.0,0.0747,0.00121,0.03046073657362849,0.0995,0.236,148.033,4.0
Numb,0.496,0.863,9.0,-4.153,1.0,0.0381,0.0046,0.03046073657362849,0.639,0.243,110.018,4.0
Gasolina,0.852,0.797,5.930596285434995,-6.543,1.0,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,4.0
If I Ain't Got You,0.609,0.444,7.0,-9.129,1.0,0.106,0.603,6.86e-06,0.104,0.166,118.402,3.0
Take Me Out,0.277,0.663,4.0,-8.821,1.0,0.0377,0.000409,0.00051,0.136,0.527,104.561,4.0
American Idiot,0.38,0.988,1.0,-2.042,1.0,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4.0
My Boo,0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.03046073657362849,0.0465,0.676,86.412,4.0
Drop It Like It's Hot,0.888,0.632,1.0,-3.872,1.0,0.219,0.19,0.03046073657362849,0.101,0.662,91.979,4.0
Are You Gonna Be My Girl,0.613,0.953,2.0,-3.435,1.0,0.0855,0.00148,0.000582,0.152,0.537,105.046,4.0
Here Without You,0.557,0.533,10.0,-6.817,1.0,0.0252,0.0492,0.03046073657362849,0.205,0.233,143.994,4.0
Somewhere Only We Know,0.453,0.655,9.0,-4.22,1.0,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,4.0
Call on Me - Radio Mix,0.597,0.837,10.0,-6.518,1.0,0.375,0.00427,0.00115,0.839,0.447,126.342,4.0
Through The Wire,0.571,0.739,7.0,-6.11,1.0,0.247,0.00865,5.21e-06,0.158,0.66,83.089,4.0
My Immortal,0.19,0.265,9.0,-9.206,1.0,0.0356,0.863,0.03046073657362849,0.134,0.101,79.012,4.0
La Camisa Negra,0.751,0.731,6.0,-4.419,1.0,0.0308,0.0838,0.03046073657362849,0.0556,0.973,97.007,4.0
My Band,0.851,0.849,1.0,-3.383,1.0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,4.0
